SpecimenID	ID_Lab	Genus	Species	DM_SP	DGroup	data_UCE	data_wanatomy	data_NIRS_hw	data_NIRS_sw	data_NIRS_core_sw	data_NIRS_core_hw	data_NIRS_block_sw	data_NIRS_block_hw	data_massspec	silicagel_leaf	voucher_leaf	heartwood_souche_ETH	heartwood_tronc_ETH	heartwood_carotte_ETH	heartwood_ETH	Bloc_ESSA	Core_ESSA	Heartwood_ESSA	Sapwood_ESSA	Bio01_temp.annual	Bio02_temp.diurnal	Bio03_isothermality	Bio04_temp.seasonality	Bio05_temp.warmestM	Bio06_temp.coldestM	Bio07_temp.range	Bio08_temp.wettestQ	Bio09_temp.driestQ	Bio10_temp.warmestQ	Bio11_temp.coldestQ	Bio12_prec.annual	Bio13_prec.wettestM	Bio14_prec.driestM	Bio15_prec.seasonality	Bio16_prec.wettestQ	Bio17_prec.driestQ	Bio18_prec.warmestQ	Bio19_prec.coldestQ	elevation	geol	eco2017	imputed
NA	CR7660	Dalbergia	bathiei	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	228	52	444	2368	282	165	117	256	203	256	193	1827	289	61	54	824	207	824	262	14409	6	Madagascar humid forests	TRUE
NA	CR7661	Dalbergia	chlorocarpa	NA	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	271	56	569	1027	313	214	98	274	253	283	253	1524	454	1	122	1221	4	373	4	1613	18	Madagascar dry deciduous forests	FALSE
NA	CR7662	Dalbergia	tsiandalana	NA	Pervillei	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	270	56	571	1024	312	213	99	273	252	281	252	1616	482	1	123	1301	4	382	4	3909	18	Madagascar dry deciduous forests	FALSE
NA	CR7663	Dalbergia	tsiandalana	NA	Pervillei	N10	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	270	56	571	1024	312	213	99	273	252	281	252	1616	482	1	123	1301	4	382	4	3909	18	Madagascar dry deciduous forests	FALSE
NA	CR7664	Dalbergia	tsiandalana	NA	Pervillei	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	270	56	571	1024	312	213	99	273	252	281	252	1616	482	1	123	1301	4	382	4	3909	18	Madagascar dry deciduous forests	FALSE
101175017	CR7863	Dalbergia	notseen_sp.	NA	incertae_sedis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	194	51	453	2269	246	132	114	221	174	223	162	2167	330	72	49	940	223	894	349	57532	6	Madagascar subhumid forests	FALSE
100671455	EME0001	Dalbergia	aff._chapelieri_Manombo	DM_SP31	Chapelieri	M9	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	238	37	382	2134	282	186	96	262	217	265	208	2160	311	65	44	904	216	847	327	992	9	Madagascar humid forests	FALSE
100671457	EME0002	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	238	37	381	2133	282	186	96	262	217	265	208	2167	311	66	44	904	219	846	326	1006	9	Madagascar humid forests	FALSE
100671460	EME0003	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	238	37	381	2133	282	186	96	262	217	265	208	2167	311	66	44	904	219	846	326	1013	9	Madagascar humid forests	FALSE
100672652	EME0004	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	238	35	374	2117	281	187	94	261	217	265	208	2311	332	70	44	961	235	894	351	1466	9	Madagascar humid forests	FALSE
100672653	EME0005	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	238	37	381	2133	282	186	96	262	217	265	208	2169	312	66	44	905	219	847	326	1156	9	Madagascar humid forests	FALSE
100672654	EME0006	Dalbergia	aff._chapelieri_coriaceous_large	DM_SP39	Chapelieri	N6prob, N8	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	238	37	381	2133	282	186	96	262	217	265	208	2169	312	66	44	905	219	847	326	1156	9	Madagascar humid forests	FALSE
100672655	EME0007	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	238	37	381	2133	282	186	96	262	217	265	208	2167	311	66	44	902	219	845	326	1178	9	Madagascar humid forests	FALSE
100672657	EME0008	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	238	36	381	2133	282	186	96	262	217	265	208	2167	311	66	44	903	219	845	326	1175	9	Madagascar humid forests	FALSE
100672658	EME0010	Dalbergia	aff._chapelieri_Mahabo	DM_SP69	Chapelieri	N6prob, N8	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	236	37	383	2136	280	184	96	260	215	263	206	2359	342	68	45	996	230	931	353	3733	7	Madagascar humid forests	FALSE
100672659	EME0011	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	236	37	383	2137	280	184	96	260	215	263	206	2362	343	68	45	997	231	932	354	3669	7	Madagascar humid forests	FALSE
100672660	EME0012	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	236	37	383	2137	280	184	96	260	215	263	206	2362	343	68	45	997	231	932	354	3669	7	Madagascar humid forests	FALSE
100672661	EME0013	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	236	37	383	2137	280	184	96	260	215	263	206	2362	343	68	45	997	231	932	354	3669	7	Madagascar humid forests	FALSE
100672662	EME0014	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	236	37	383	2137	280	184	97	260	215	263	206	2365	343	68	45	998	231	933	354	3686	7	Madagascar humid forests	FALSE
100672664	EME0016	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	236	37	382	2135	280	184	96	260	215	263	206	2348	341	68	45	991	229	926	352	5166	7	Madagascar humid forests	FALSE
100672665	EME0017	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	236	37	382	2135	280	184	96	260	215	263	206	2348	341	68	45	992	229	927	352	5300	7	Madagascar humid forests	FALSE
100672666	EME0018	Dalbergia	orientalis	NA	Monticola	H1	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	236	37	385	2142	280	184	97	260	215	263	206	2418	350	70	45	1018	237	953	391	4232	7	Madagascar humid forests	FALSE
100672667	EME0019	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	236	37	382	2135	280	184	96	260	215	263	206	2346	341	67	45	992	228	927	351	5897	7	Madagascar humid forests	FALSE
100672668	EME0020	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	236	37	382	2134	280	184	96	260	215	263	206	2339	340	67	45	990	227	925	350	4611	7	Madagascar humid forests	FALSE
100672669	EME0021	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	236	37	382	2134	280	184	96	260	215	263	206	2339	340	67	45	990	227	925	350	4611	7	Madagascar humid forests	FALSE
100672670	EME0022	Dalbergia	aff._chapelieri_coriaceous_large	DM_SP39	Chapelieri	N9	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	236	37	385	2141	281	184	97	260	215	263	206	2371	344	68	45	1002	231	939	413	6156	7	Madagascar humid forests	FALSE
100672671	EME0023	Dalbergia	razakamalalae	DM_SP06	Maritima	M7	Ravo	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	236	37	386	2143	281	184	97	260	215	263	206	2400	348	69	45	1012	234	949	421	4100	7	Madagascar humid forests	FALSE
100672672	EME0024	Dalbergia	orientalis	NA	Monticola	H1	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	239	34	366	2096	281	189	92	262	217	265	209	2335	337	69	44	977	234	905	360	956	18	Madagascar humid forests	FALSE
100672673	EME0025	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	238	35	372	2110	281	187	94	262	217	265	208	2347	337	72	44	974	240	906	360	1478	18	Madagascar humid forests	FALSE
100672674	EME0026	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	238	35	372	2110	281	188	94	261	217	265	208	2349	337	72	44	975	240	906	360	1378	18	Madagascar humid forests	FALSE
100672675	EME0027	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	238	35	372	2110	281	188	94	261	217	265	208	2348	337	72	44	974	240	906	360	1463	18	Madagascar humid forests	FALSE
100672676	EME0028	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	238	35	374	2115	281	187	94	262	217	265	208	2324	334	71	44	966	237	899	354	1531	18	Madagascar humid forests	FALSE
100955671	GES4420	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	234	44	417	2258	284	178	106	258	224	261	201	2493	367	89	48	1080	288	1048	430	15626	6	Madagascar humid forests	FALSE
100955672	GES4420A	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	234	44	417	2258	284	178	106	258	224	261	201	2493	367	89	48	1080	288	1048	430	15626	6	Madagascar humid forests	FALSE
100955675	GES4421	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	234	44	417	2258	284	178	106	258	224	261	201	2493	367	89	48	1080	288	1048	430	15626	6	Madagascar humid forests	FALSE
100955947	GES4422	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	234	44	417	2258	284	178	106	258	224	261	201	2493	367	89	48	1080	288	1048	430	15626	6	Madagascar humid forests	FALSE
100955948	GES4423	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	234	44	417	2255	283	177	105	258	224	261	201	2548	375	91	47	1104	294	1069	440	19666	6	Madagascar humid forests	FALSE
100955953	GES4424	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	234	44	417	2255	283	177	105	258	224	261	201	2548	375	91	47	1104	294	1069	440	19666	6	Madagascar humid forests	FALSE
100955956	GES4425	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	234	44	417	2255	283	177	105	258	224	261	201	2548	375	91	47	1104	294	1069	440	19666	6	Madagascar humid forests	FALSE
100955962	GES4426	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	44	417	2254	283	177	105	257	223	260	200	2563	378	91	47	1110	295	1075	443	19498	6	Madagascar humid forests	FALSE
100955964	GES4427	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	44	417	2254	283	177	105	257	223	260	200	2563	378	91	47	1110	295	1075	443	19498	6	Madagascar humid forests	FALSE
100955967	GES4428	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	44	417	2254	283	177	105	257	223	260	200	2563	378	91	47	1110	295	1075	443	19498	6	Madagascar humid forests	FALSE
100955969	GES4429	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	44	417	2253	283	177	105	257	223	260	200	2566	378	91	47	1112	296	1076	444	18386	6	Madagascar humid forests	FALSE
100955971	GES4430	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	44	417	2253	283	177	105	257	223	260	200	2566	378	91	47	1112	296	1076	444	18386	6	Madagascar humid forests	FALSE
100955981	GES4431	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	44	417	2253	283	177	105	257	223	260	200	2566	378	91	47	1112	296	1076	444	18386	6	Madagascar humid forests	FALSE
100955982	GES4432	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	44	417	2254	283	177	105	257	223	260	200	2562	378	91	47	1111	295	1075	443	16505	6	Madagascar humid forests	FALSE
100955986	GES4433	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	44	417	2254	283	177	105	257	223	260	200	2562	378	91	47	1111	295	1075	443	16505	6	Madagascar humid forests	FALSE
100955987	GES4434	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	218	56	456	2418	276	153	123	245	192	246	182	2152	347	73	59	1019	239	932	278	32248	7	Madagascar humid forests	FALSE
100955989	GES4435	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	44	417	2251	282	177	105	257	223	260	200	2596	383	92	47	1126	299	1088	450	17204	6	Madagascar humid forests	FALSE
100955990	GES4436	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	44	417	2251	282	177	105	257	223	260	200	2596	383	92	47	1126	299	1088	450	17204	6	Madagascar humid forests	FALSE
100955991	GES4437	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	44	417	2251	282	177	105	257	223	260	200	2596	383	92	47	1126	299	1088	450	17204	6	Madagascar humid forests	FALSE
100955992	GES4438	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	44	417	2251	282	177	105	257	223	260	200	2596	383	92	47	1126	299	1088	450	17204	6	Madagascar humid forests	FALSE
100955993	GES4439	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	44	417	2251	282	177	105	257	223	260	200	2596	383	92	47	1126	299	1088	450	17204	6	Madagascar humid forests	FALSE
100955995	GES4440	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	44	417	2251	282	177	105	257	223	260	200	2596	383	92	47	1126	299	1088	450	17204	6	Madagascar humid forests	FALSE
100955996	GES4441	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	44	417	2251	282	177	105	257	223	260	200	2596	383	92	47	1126	299	1088	450	17204	6	Madagascar humid forests	FALSE
100955997	GES4442	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	44	417	2251	282	177	105	257	223	260	200	2596	383	92	47	1126	299	1088	450	17204	6	Madagascar humid forests	FALSE
100955998	GES4443	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	44	417	2251	282	177	105	257	223	260	200	2596	383	92	47	1126	299	1088	450	17204	6	Madagascar humid forests	FALSE
100956005	GES4444	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	225	36	385	2076	270	177	93	248	214	250	195	3758	551	125	41	1585	396	1413	754	39881	7	Madagascar humid forests	FALSE
100956007	GES4445	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	225	36	385	2076	270	177	93	248	214	250	195	3758	551	125	41	1585	396	1413	754	39881	7	Madagascar humid forests	FALSE
100956008	GES4446	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	225	36	385	2076	270	177	93	248	214	250	195	3758	551	125	41	1585	396	1413	754	39881	7	Madagascar humid forests	FALSE
100956009	GES4447	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	225	36	385	2076	270	177	93	248	214	250	195	3758	551	125	41	1585	396	1413	754	39881	7	Madagascar humid forests	FALSE
100956084	GES4448	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	224	36	385	2070	269	175	93	247	213	249	194	3776	553	124	41	1594	396	1423	759	46785	7	Madagascar humid forests	FALSE
100956085	GES4449	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	223	36	385	2066	268	175	93	246	212	248	193	3793	555	124	42	1602	396	1432	761	48931	7	Madagascar humid forests	FALSE
100956087	GES4450	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	223	36	385	2064	267	174	93	245	212	248	193	3807	557	124	42	1607	397	1438	765	48691	7	Madagascar humid forests	FALSE
100956088	GES4451	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	223	36	385	2064	267	174	93	245	212	248	193	3807	557	124	42	1607	397	1438	765	48691	7	Madagascar humid forests	FALSE
100956089	GES4452	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	222	36	386	2060	266	173	93	244	211	247	192	3826	559	125	42	1615	398	1447	768	50911	7	Madagascar humid forests	FALSE
100956090	GES4453	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	220	36	386	2050	264	172	92	242	209	245	190	3871	564	125	42	1632	400	1469	776	47868	7	Madagascar humid forests	FALSE
100956091	GES4454	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	221	36	386	2055	266	173	93	243	210	246	191	3868	564	126	42	1631	403	1463	775	51958	7	Madagascar humid forests	FALSE
100956094	GES4455	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	221	36	386	2055	266	173	93	243	210	246	191	3868	564	126	42	1631	403	1463	775	51958	7	Madagascar humid forests	FALSE
100956095	GES4456	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	221	36	386	2055	266	173	93	243	210	246	191	3868	564	126	42	1631	403	1463	775	51958	7	Madagascar humid forests	FALSE
100956096	GES4457	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	220	36	386	2050	264	172	92	242	209	245	190	3867	563	125	42	1631	399	1468	775	47980	7	Madagascar humid forests	FALSE
100956097	GES4458	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	220	36	386	2050	264	172	92	242	209	245	190	3867	563	125	42	1631	399	1468	775	47980	7	Madagascar humid forests	FALSE
100956098	GES4459	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	219	36	387	2048	264	171	92	241	208	244	189	3874	563	125	42	1633	399	1473	775	48568	7	Madagascar humid forests	FALSE
100956099	GES4460	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	219	36	387	2048	264	171	92	241	208	244	189	3874	563	125	42	1633	399	1473	775	48568	7	Madagascar humid forests	FALSE
100956100	GES4461	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	219	36	387	2048	264	171	92	241	208	244	189	3874	563	125	42	1633	399	1473	775	48568	7	Madagascar humid forests	FALSE
100956102	GES4462	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	219	36	387	2048	264	171	92	241	208	244	189	3874	563	125	42	1633	399	1473	775	48568	7	Madagascar humid forests	FALSE
100956105	GES4463	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	218	36	387	2043	263	170	92	240	207	243	188	3916	568	126	42	1648	403	1490	782	50490	7	Madagascar humid forests	FALSE
100956108	GES4464	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	218	36	387	2043	263	170	92	240	207	243	188	3916	568	126	42	1648	403	1490	782	50490	7	Madagascar humid forests	FALSE
100956120	GES4465	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	218	36	387	2043	263	170	92	240	207	243	188	3916	568	126	42	1648	403	1490	782	50490	7	Madagascar humid forests	FALSE
100956122	GES4466	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	218	36	387	2043	263	170	92	240	207	243	188	3916	568	126	42	1648	403	1490	782	50490	7	Madagascar humid forests	FALSE
100956128	GES4467	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	217	36	387	2038	262	170	92	240	206	242	188	3947	571	127	42	1658	405	1504	786	51556	7	Madagascar humid forests	FALSE
100956130	GES4468	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	217	36	387	2038	262	170	92	240	206	242	188	3947	571	127	42	1658	405	1504	786	51556	7	Madagascar humid forests	FALSE
100956131	GES4469	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	217	36	387	2038	262	170	92	240	206	242	188	3947	571	127	42	1658	405	1504	786	51556	7	Madagascar humid forests	FALSE
100956132	GES4470	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	217	36	387	2037	262	170	92	240	206	242	188	3975	573	128	42	1665	408	1516	788	53057	7	Madagascar humid forests	FALSE
100956133	GES4471	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	217	36	387	2037	262	170	92	240	206	242	188	3975	573	128	42	1665	408	1516	788	53057	7	Madagascar humid forests	FALSE
100956140	GES4472	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	217	36	387	2037	262	170	92	240	206	242	188	3956	572	128	42	1660	406	1508	787	52605	7	Madagascar humid forests	FALSE
100956141	GES4473	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	219	36	387	2044	263	171	92	241	208	244	189	3901	567	126	42	1643	402	1484	780	49533	7	Madagascar humid forests	FALSE
100956142	GES4474	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	243	27	329	1977	283	201	82	265	231	268	214	3689	524	115	41	1510	362	1354	742	2062	4	Madagascar humid forests	FALSE
100956143	GES4475	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	242	27	330	1979	282	200	83	264	230	267	213	3703	526	115	42	1516	363	1360	744	5244	4	Madagascar humid forests	FALSE
100956144	GES4476	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	244	31	353	2052	286	198	88	266	232	269	214	3475	487	107	42	1396	336	1255	680	1846	18	Madagascar humid forests	FALSE
100956145	GES4477	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	244	31	353	2052	286	198	88	266	232	269	214	3475	487	107	42	1396	336	1255	680	1846	18	Madagascar humid forests	FALSE
100956146	GES4478	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	244	31	353	2050	286	198	88	266	232	269	214	3452	483	106	42	1388	333	1250	675	1926	18	Madagascar humid forests	FALSE
100956147	GES4479	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	244	31	353	2050	286	198	88	266	232	269	214	3452	483	106	42	1388	333	1250	675	1926	18	Madagascar humid forests	FALSE
100956148	GES4480	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	244	31	353	2050	286	198	88	266	232	269	214	3452	483	106	42	1388	333	1250	675	1926	18	Madagascar humid forests	FALSE
101296331	GMF7227	Dalbergia	aff._louvelii_Mananjary	DM_SP70	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	240	42	408	2201	287	184	103	264	230	267	208	2436	350	88	42	1048	301	1004	440	106	18	Madagascar humid forests	FALSE
101105674	GMF7643	Dalbergia	baronii	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	240	42	408	2201	287	184	103	264	230	267	208	2436	350	88	42	1048	301	1004	440	106	18	Madagascar humid forests	FALSE
101105680	GMF7645	Dalbergia	baronii	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	240	42	408	2201	287	184	103	264	230	267	208	2436	350	88	42	1048	301	1004	440	106	18	Madagascar humid forests	FALSE
101312132	GMF7859	Dalbergia	aff._chapelieri_S	NA	Chapelieri	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	240	42	408	2201	287	184	103	264	230	267	208	2436	350	88	42	1048	301	1004	440	106	18	Madagascar humid forests	FALSE
